filename,interaction_number,speaker,sentence_number,text,task_type,Initials,Birth month,Birth Year,Mother tongue,Sex,Date of experiment,Experimenter,Place experiment,Age at experiment,Condition,Language of experiment,Order of tasks,Appreciation,text_en,id,speaker,text,strategy::feature_politeness_==Please==,strategy::feature_politeness_==Please_start==,strategy::feature_politeness_==HASHEDGE==,strategy::feature_politeness_==Indirect_(btw)==,strategy::feature_politeness_==Hedges==,strategy::feature_politeness_==Factuality==,strategy::feature_politeness_==Deference==,strategy::feature_politeness_==Gratitude==,strategy::feature_politeness_==Apologizing==,strategy::feature_politeness_==1st_person_pl.==,strategy::feature_politeness_==1st_person==,strategy::feature_politeness_==1st_person_start==,strategy::feature_politeness_==2nd_person==,strategy::feature_politeness_==2nd_person_start==,strategy::feature_politeness_==Indirect_(greeting)==,strategy::feature_politeness_==Direct_question==,strategy::feature_politeness_==Direct_start==,strategy::feature_politeness_==HASPOSITIVE==,strategy::feature_politeness_==HASNEGATIVE==,strategy::feature_politeness_==SUBJUNCTIVE==,strategy::feature_politeness_==INDICATIVE==,marker::politeness_markers_==Please==,marker::politeness_markers_==Please_start==,marker::politeness_markers_==HASHEDGE==,marker::politeness_markers_==Indirect_(btw)==,marker::politeness_markers_==Hedges==,marker::politeness_markers_==Factuality==,marker::politeness_markers_==Deference==,marker::politeness_markers_==Gratitude==,marker::politeness_markers_==Apologizing==,marker::politeness_markers_==1st_person_pl.==,marker::politeness_markers_==1st_person==,marker::politeness_markers_==1st_person_start==,marker::politeness_markers_==2nd_person==,marker::politeness_markers_==2nd_person_start==,marker::politeness_markers_==Indirect_(greeting)==,marker::politeness_markers_==Direct_question==,marker::politeness_markers_==Direct_start==,marker::politeness_markers_==HASPOSITIVE==,marker::politeness_markers_==HASNEGATIVE==,marker::politeness_markers_==SUBJUNCTIVE==,marker::politeness_markers_==INDICATIVE==
PAIK_PA_bot.docx,9,ChatGPT,9,Would you like help picking a theme or invitations too?,Creative,PA,11,2011,english / french,m,4/20/2025,Olga,Versailles,13.56,C,English,LC,3,Would you like help picking a theme or invitations too?,48,ChatGPT,Would you like help picking a theme or invitations too?,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,[],[],[],[],[],[],[],[],[],[],[],[],"[[('you', 0, 1)]]",[],[],[],[],"[[('like', 0, 2)]]",[],"[[('would', 0, 0)]]",[]
PAIK_PA_bot.docx,10,You,1,"Yes, please.",Creative,PA,11,2011,english / french,m,4/20/2025,Olga,Versailles,13.56,C,English,LC,3,"Yes, please.",49,You,"Yes, please.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[[('please', 0, 2)]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
PAIK_PA_bot.docx,10,You,2,I'm done.,Creative,PA,11,2011,english / french,m,4/20/2025,Olga,Versailles,13.56,C,English,LC,3,I'm done.,50,You,I'm done.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],"[[('i', 0, 0)]]",[],[],[],[],[],[],[],[],[]
PAIK_PA_bot.docx,10,ChatGPT,1,"For a theme, you could choose something like “Action Heroes,” “Glow Party,” or “Sports Challenge.” That way, your games, decorations, and even your cake can all match.",Creative,PA,11,2011,english / french,m,4/20/2025,Olga,Versailles,13.56,C,English,LC,3,"For a theme, you could choose something like “Action Heroes,” “Glow Party,” or “Sports Challenge.” That way, your games, decorations, and even your cake can all match.",51,ChatGPT,"For a theme, you could choose something like “Action Heroes,” “Glow Party,” or “Sports Challenge.” That way, your games, decorations, and even your cake can all match.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],"[[('you', 0, 4)], [('your', 1, 3)], [('your', 1, 10)]]",[],[],[],[],"[[('like', 0, 8)], [('glow', 0, 15)]]",[],[],[]
PAIK_PA_bot.docx,10,ChatGPT,2,"For invitations, you can make simple ones with the theme colors and include the date, time, place, and what to bring—like comfy clothes or a water bottle.",Creative,PA,11,2011,english / french,m,4/20/2025,Olga,Versailles,13.56,C,English,LC,3,"For invitations, you can make simple ones with the theme colors and include the date, time, place, and what to bring—like comfy clothes or a water bottle.",52,ChatGPT,"For invitations, you can make simple ones with the theme colors and include the date, time, place, and what to bring—like comfy clothes or a water bottle.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],"[[('you', 0, 3)]]",[],[],[],[],"[[('like', 0, 26)], [('comfy', 0, 27)]]",[],[],[]
PAIK_PA_bot.docx,10,ChatGPT,3,"Do you want printed invitations, or would you like to send them online?",Creative,PA,11,2011,english / french,m,4/20/2025,Olga,Versailles,13.56,C,English,LC,3,"Do you want printed invitations, or would you like to send them online?",53,ChatGPT,"Do you want printed invitations, or would you like to send them online?",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,[],[],[],[],[],[],[],[],[],[],[],[],"[[('you', 0, 1)], [('you', 0, 8)]]",[],[],[],[],"[[('like', 0, 9)]]",[],"[[('would', 0, 7)]]",[]
PAIK_PA_bot.docx,11,You,1,I'll send them online.,Creative,PA,11,2011,english / french,m,4/20/2025,Olga,Versailles,13.56,C,English,LC,3,I'll send them online.,54,You,I'll send them online.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],"[[('i', 0, 0)]]",[],[],[],[],[],[],[],[],[]
PAIK_PA_bot.docx,11,You,2,I'm done.,Creative,PA,11,2011,english / french,m,4/20/2025,Olga,Versailles,13.56,C,English,LC,3,I'm done.,55,You,I'm done.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],"[[('i', 0, 0)]]",[],[],[],[],[],[],[],[],[]
PAIK_PA_bot.docx,11,ChatGPT,1,Okay.,Creative,PA,11,2011,english / french,m,4/20/2025,Olga,Versailles,13.56,C,English,LC,3,Okay.,56,ChatGPT,Okay.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
PAIK_PA_bot.docx,11,ChatGPT,2,"For online invitations, you can use a free website or app to make a digital card with your theme.",Creative,PA,11,2011,english / french,m,4/20/2025,Olga,Versailles,13.56,C,English,LC,3,"For online invitations, you can use a free website or app to make a digital card with your theme.",57,ChatGPT,"For online invitations, you can use a free website or app to make a digital card with your theme.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],"[[('you', 0, 4)], [('your', 0, 18)]]",[],[],[],[],"[[('free', 0, 8)]]",[],[],[]
PAIK_PA_bot.docx,11,ChatGPT,3,Then you can send it by email or text.,Creative,PA,11,2011,english / french,m,4/20/2025,Olga,Versailles,13.56,C,English,LC,3,Then you can send it by email or text.,58,ChatGPT,Then you can send it by email or text.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],"[[('you', 0, 1)]]",[],[],[],"[[('then', 0, 0)]]",[],[],[],[]
PAIK_PA_bot.docx,11,ChatGPT,4,"Just make sure it has all the details, like when it starts, where to meet, and what to wear.",Creative,PA,11,2011,english / french,m,4/20/2025,Olga,Versailles,13.56,C,English,LC,3,"Just make sure it has all the details, like when it starts, where to meet, and what to wear.",59,ChatGPT,"Just make sure it has all the details, like when it starts, where to meet, and what to wear.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('like', 0, 9)]]",[],[],[]
PAIK_PA_bot.docx,11,ChatGPT,5,You can also ask them to reply so you know who’s coming.,Creative,PA,11,2011,english / french,m,4/20/2025,Olga,Versailles,13.56,C,English,LC,3,You can also ask them to reply so you know who’s coming.,60,ChatGPT,You can also ask them to reply so you know who’s coming.,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],"[[('you', 0, 8)]]","[[('you', 0, 0)]]",[],[],[],[],[],[],[]
PAIK_PA_bot.docx,12,You,1,Can you help me understand osmosis?,Learning,PA,11,2011,english / french,m,4/20/2025,Olga,Versailles,13.56,C,English,LC,3,Can you help me understand osmosis?,61,You,Can you help me understand osmosis?,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,[],[],[],[],[],[],[],[],[],[],[],[],"[[('you', 0, 1)]]",[],[],[],[],[],[],[],"[[('can', 0, 0)]]"
PAIK_PA_bot.docx,12,You,2,I'm done.,Learning,PA,11,2011,english / french,m,4/20/2025,Olga,Versailles,13.56,C,English,LC,3,I'm done.,62,You,I'm done.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],"[[('i', 0, 0)]]",[],[],[],[],[],[],[],[],[]
PAIK_PA_bot.docx,12,ChatGPT,1,Yes.,Learning,PA,11,2011,english / french,m,4/20/2025,Olga,Versailles,13.56,C,English,LC,3,Yes.,63,ChatGPT,Yes.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
PAIK_PA_bot.docx,12,ChatGPT,2,"Osmosis is when water moves through a thin wall, called a membrane, from a place where there's more water to a place where there's less.",Learning,PA,11,2011,english / french,m,4/20/2025,Olga,Versailles,13.56,C,English,LC,3,"Osmosis is when water moves through a thin wall, called a membrane, from a place where there's more water to a place where there's less.",64,ChatGPT,"Osmosis is when water moves through a thin wall, called a membrane, from a place where there's more water to a place where there's less.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
PAIK_PA_bot.docx,12,ChatGPT,3,It happens so things stay balanced.,Learning,PA,11,2011,english / french,m,4/20/2025,Olga,Versailles,13.56,C,English,LC,3,It happens so things stay balanced.,65,ChatGPT,It happens so things stay balanced.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('balanced', 0, 5)]]",[],[],[]
PAIK_PA_bot.docx,12,ChatGPT,4,"This is important in plants and animals, like when cells take in water to stay healthy.",Learning,PA,11,2011,english / french,m,4/20/2025,Olga,Versailles,13.56,C,English,LC,3,"This is important in plants and animals, like when cells take in water to stay healthy.",66,ChatGPT,"This is important in plants and animals, like when cells take in water to stay healthy.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('important', 0, 2)], [('like', 0, 8)], [('healthy', 0, 16)]]",[],[],[]
PAIK_PA_bot.docx,13,You,1,Can you help me understand the blood system in human's body?,Learning,PA,11,2011,english / french,m,4/20/2025,Olga,Versailles,13.56,C,English,LC,3,Can you help me understand the blood system in human's body?,67,You,Can you help me understand the blood system in human's body?,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,[],[],[],[],[],[],[],[],[],[],[],[],"[[('you', 0, 1)]]",[],[],[],[],[],[],[],"[[('can', 0, 0)]]"
PAIK_PA_bot.docx,13,You,2,I'm done.,Learning,PA,11,2011,english / french,m,4/20/2025,Olga,Versailles,13.56,C,English,LC,3,I'm done.,68,You,I'm done.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],"[[('i', 0, 0)]]",[],[],[],[],[],[],[],[],[]
PAIK_PA_bot.docx,13,ChatGPT,1,Yes.,Learning,PA,11,2011,english / french,m,4/20/2025,Olga,Versailles,13.56,C,English,LC,3,Yes.,69,ChatGPT,Yes.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
PAIK_PA_bot.docx,13,ChatGPT,2,"The blood system, or circulatory system, moves blood all around the body.",Learning,PA,11,2011,english / french,m,4/20/2025,Olga,Versailles,13.56,C,English,LC,3,"The blood system, or circulatory system, moves blood all around the body.",70,ChatGPT,"The blood system, or circulatory system, moves blood all around the body.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],"[[('around', 0, 11)]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
PAIK_PA_bot.docx,13,ChatGPT,3,"The heart pumps the blood, and it travels through tubes called blood vessels.",Learning,PA,11,2011,english / french,m,4/20/2025,Olga,Versailles,13.56,C,English,LC,3,"The heart pumps the blood, and it travels through tubes called blood vessels.",71,ChatGPT,"The heart pumps the blood, and it travels through tubes called blood vessels.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
PAIK_PA_bot.docx,13,ChatGPT,4,"Blood carries oxygen and nutrients to the body, and then it brings back waste like carbon dioxide.",Learning,PA,11,2011,english / french,m,4/20/2025,Olga,Versailles,13.56,C,English,LC,3,"Blood carries oxygen and nutrients to the body, and then it brings back waste like carbon dioxide.",72,ChatGPT,"Blood carries oxygen and nutrients to the body, and then it brings back waste like carbon dioxide.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('like', 0, 15)]]","[[('waste', 0, 14)]]",[],[]
PAIK_PA_bot.docx,13,ChatGPT,5,"There are three main kinds of blood vessels: arteries carry blood away from the heart, veins bring it back, and capillaries connect the two.",Learning,PA,11,2011,english / french,m,4/20/2025,Olga,Versailles,13.56,C,English,LC,3,"There are three main kinds of blood vessels: arteries carry blood away from the heart, veins bring it back, and capillaries connect the two.",73,ChatGPT,"There are three main kinds of blood vessels: arteries carry blood away from the heart, veins bring it back, and capillaries connect the two.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
PAIK_PA_bot.docx,14,You,1,Can you test me on my 12x tables?,Learning,PA,11,2011,english / french,m,4/20/2025,Olga,Versailles,13.56,C,English,LC,3,Can you test me on my 12x tables?,74,You,Can you test me on my 12x tables?,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,[],[],[],[],[],[],[],[],[],[],"[[('my', 0, 5)]]",[],"[[('you', 0, 1)]]",[],[],[],[],[],[],[],"[[('can', 0, 0)]]"
PAIK_PA_bot.docx,14,You,2,"Oh, this one.",Learning,PA,11,2011,english / french,m,4/20/2025,Olga,Versailles,13.56,C,English,LC,3,"Oh, this one.",75,You,"Oh, this one.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
PAIK_PA_bot.docx,14,You,3,Okay.,Learning,PA,11,2011,english / french,m,4/20/2025,Olga,Versailles,13.56,C,English,LC,3,Okay.,76,You,Okay.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
PAIK_PA_bot.docx,14,You,4,Can you test me on osmosis?,Learning,PA,11,2011,english / french,m,4/20/2025,Olga,Versailles,13.56,C,English,LC,3,Can you test me on osmosis?,77,You,Can you test me on osmosis?,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,[],[],[],[],[],[],[],[],[],[],[],[],"[[('you', 0, 1)]]",[],[],[],[],[],[],[],"[[('can', 0, 0)]]"
PAIK_PA_bot.docx,14,ChatGPT,1,Yes.,Learning,PA,11,2011,english / french,m,4/20/2025,Olga,Versailles,13.56,C,English,LC,3,Yes.,78,ChatGPT,Yes.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
PAIK_PA_bot.docx,14,ChatGPT,2,I’ll ask a few questions about osmosis.,Learning,PA,11,2011,english / french,m,4/20/2025,Olga,Versailles,13.56,C,English,LC,3,I’ll ask a few questions about osmosis.,79,ChatGPT,I’ll ask a few questions about osmosis.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],"[[('i', 0, 0)]]",[],[],[],[],[],[],[],[],[]
PAIK_PA_bot.docx,14,ChatGPT,3,First one: What does water move through during osmosis?,Learning,PA,11,2011,english / french,m,4/20/2025,Olga,Versailles,13.56,C,English,LC,3,First one: What does water move through during osmosis?,80,ChatGPT,First one: What does water move through during osmosis?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
PAIK_PA_bot.docx,14,ChatGPT,4,Next: Does water move from where there is more water or less water?,Learning,PA,11,2011,english / french,m,4/20/2025,Olga,Versailles,13.56,C,English,LC,3,Next: Does water move from where there is more water or less water?,81,ChatGPT,Next: Does water move from where there is more water or less water?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
PAIK_PA_bot.docx,14,ChatGPT,5,Last one: Why does osmosis happen in cells?,Learning,PA,11,2011,english / french,m,4/20/2025,Olga,Versailles,13.56,C,English,LC,3,Last one: Why does osmosis happen in cells?,82,ChatGPT,Last one: Why does osmosis happen in cells?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
PAIK_PA_bot.docx,14,ChatGPT,6,You can answer when you’re ready.,Learning,PA,11,2011,english / french,m,4/20/2025,Olga,Versailles,13.56,C,English,LC,3,You can answer when you’re ready.,83,ChatGPT,You can answer when you’re ready.,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],"[[('you', 0, 4)]]","[[('you', 0, 0)]]",[],[],[],"[[('ready', 0, 6)]]",[],[],[]
PAIK_PA_bot.docx,15,You,1,The answer to the first question is membrane.,Learning,PA,11,2011,english / french,m,4/20/2025,Olga,Versailles,13.56,C,English,LC,3,The answer to the first question is membrane.,84,You,The answer to the first question is membrane.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
PAIK_PA_bot.docx,15,You,2,It's through a partially permeable membrane.,Learning,PA,11,2011,english / french,m,4/20/2025,Olga,Versailles,13.56,C,English,LC,3,It's through a partially permeable membrane.,85,You,It's through a partially permeable membrane.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
PAIK_PA_bot.docx,15,ChatGPT,1,That’s correct.,Learning,PA,11,2011,english / french,m,4/20/2025,Olga,Versailles,13.56,C,English,LC,3,That’s correct.,86,ChatGPT,That’s correct.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('correct', 0, 2)]]",[],[],[]
PAIK_PA_bot.docx,15,ChatGPT,2,"Osmosis happens through a partially permeable membrane, which lets only some things through, like water.",Learning,PA,11,2011,english / french,m,4/20/2025,Olga,Versailles,13.56,C,English,LC,3,"Osmosis happens through a partially permeable membrane, which lets only some things through, like water.",87,ChatGPT,"Osmosis happens through a partially permeable membrane, which lets only some things through, like water.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('like', 0, 15)]]",[],[],[]
PAIK_PA_bot.docx,15,ChatGPT,3,You can go on to the next question when you're ready.,Learning,PA,11,2011,english / french,m,4/20/2025,Olga,Versailles,13.56,C,English,LC,3,You can go on to the next question when you're ready.,88,ChatGPT,You can go on to the next question when you're ready.,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],"[[('you', 0, 9)]]","[[('you', 0, 0)]]",[],[],[],"[[('ready', 0, 11)]]",[],[],[]
PAIK_PA_bot.docx,16,You,1,The water travels from an area with more water to an area with less water.,Learning,PA,11,2011,english / french,m,4/20/2025,Olga,Versailles,13.56,C,English,LC,3,The water travels from an area with more water to an area with less water.,89,You,The water travels from an area with more water to an area with less water.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
PAIK_PA_bot.docx,16,You,2,I'm done.,Learning,PA,11,2011,english / french,m,4/20/2025,Olga,Versailles,13.56,C,English,LC,3,I'm done.,90,You,I'm done.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],"[[('i', 0, 0)]]",[],[],[],[],[],[],[],[],[]
PAIK_PA_bot.docx,16,ChatGPT,1,"Yes, that’s right.",Learning,PA,11,2011,english / french,m,4/20/2025,Olga,Versailles,13.56,C,English,LC,3,"Yes, that’s right.",91,ChatGPT,"Yes, that’s right.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('right', 0, 4)]]",[],[],[]
PAIK_PA_bot.docx,16,ChatGPT,2,"Water moves from where there is more water to where there is less, to keep things balanced.",Learning,PA,11,2011,english / french,m,4/20/2025,Olga,Versailles,13.56,C,English,LC,3,"Water moves from where there is more water to where there is less, to keep things balanced.",92,ChatGPT,"Water moves from where there is more water to where there is less, to keep things balanced.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('balanced', 0, 17)]]",[],[],[]
PAIK_PA_bot.docx,16,ChatGPT,3,Now you can try the last question when you're ready.,Learning,PA,11,2011,english / french,m,4/20/2025,Olga,Versailles,13.56,C,English,LC,3,Now you can try the last question when you're ready.,93,ChatGPT,Now you can try the last question when you're ready.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],"[[('you', 0, 1)], [('you', 0, 8)]]",[],[],[],[],"[[('ready', 0, 10)]]",[],[],[]
PAIK_PA_bot.docx,17,You,1,But what was the last question?,Learning,PA,11,2011,english / french,m,4/20/2025,Olga,Versailles,13.56,C,English,LC,3,But what was the last question?,94,You,But what was the last question?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('what', 0, 1)]]","[[('but', 0, 0)]]",[],[],[],[]
PAIK_PA_bot.docx,17,You,2,I forgot it.,Learning,PA,11,2011,english / french,m,4/20/2025,Olga,Versailles,13.56,C,English,LC,3,I forgot it.,95,You,I forgot it.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],"[[('i', 0, 0)]]",[],[],[],[],[],[],[],[],[]
PAIK_PA_bot.docx,17,You,3,I'm done.,Learning,PA,11,2011,english / french,m,4/20/2025,Olga,Versailles,13.56,C,English,LC,3,I'm done.,96,You,I'm done.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],"[[('i', 0, 0)]]",[],[],[],[],[],[],[],[],[]
PAIK_PA_bot.docx,17,ChatGPT,1,The last question was: Why does osmosis happen in cells?,Learning,PA,11,2011,english / french,m,4/20/2025,Olga,Versailles,13.56,C,English,LC,3,The last question was: Why does osmosis happen in cells?,97,ChatGPT,The last question was: Why does osmosis happen in cells?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
PAIK_PA_bot.docx,18,You,1,to balance out the cells.,Learning,PA,11,2011,english / french,m,4/20/2025,Olga,Versailles,13.56,C,English,LC,3,to balance out the cells.,98,You,to balance out the cells.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
PAIK_PA_bot.docx,18,You,2,I'm done.,Learning,PA,11,2011,english / french,m,4/20/2025,Olga,Versailles,13.56,C,English,LC,3,I'm done.,99,You,I'm done.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],"[[('i', 0, 0)]]",[],[],[],[],[],[],[],[],[]
